x,y,z
x,y,z
x,y,z
1.16342,3.71388,-1.36842
4.0726,6.06154,3.50876
0.132423,-2.08848,0.17034
0.599889,-3.37013,-6.07656
-1.46437,-1.67334,-4.84667
1.40346,-4.01965,4.30704
0.147153,5.44308,4.33592
-2.09278,7.23653,1.37698
1.5694,-0.125365,1.29631
-3.31362,-0.371737,-2.44671
-4.23102,-0.953995,1.16752
-0.488913,-1.249,-0.868022
-4.48992,-1.31337,-7.96947
1.22631,1.78435,-1.68371
2.56154,-6.5021,-2.4883
-1.50782,-0.395881,-1.21562
0.579866,-0.65944,-1.55095
-0.161641,1.04246,0.826905
0.728046,0.838647,1.13719
4.27919,-0.372411,-1.83344
1.31118,3.21459,-1.16787
0.343735,0.240361,-0.0218471
-1.25576,0.71473,0.629443
0.794494,-4.57055,5.86525
-2.31951,-1.19218,-2.22189
-2.42295,2.78893,-0.549238
-0.324867,-5.78593,-1.11878
3.22811,2.68343,0.019114
0.609185,-0.942406,-0.296655
1.49754,-4.10999,-1.80902
1.67468,3.77975,4.58504
1.60382,1.54438,11.5392
-5.56392,-0.471301,-2.70471
-1.14379,-1.12885,-1.77616
1.34081,-5.61662,1.39743
0.563803,-9.31457,-2.09278
3.37629,-4.05939,-2.23528
2.36941,-0.359035,-1.82277
-2.25365,6.92007,-2.28109
0.412098,2.84601,1.34265
1.81816,-1.56871,3.00392
-0.539875,1.9831,2.38504
